date,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom
1994-06-01,-0.033,0.016200000000000003,0.0079,-0.009000000000000001,0.0051,0.0031,-0.0023
1994-07-01,0.062400000000000004,-0.028399999999999998,0.0012,-0.0076,-0.013600000000000001,0.0028000000000000004,0.0087
1994-08-01,0.11810000000000001,0.0363,-0.023700000000000002,-0.038,0.0089,0.0037,0.064
1994-09-01,0.022099999999999998,0.042800000000000005,0.005600000000000001,-0.0111,0.0341,0.0037,0.021099999999999997
1994-10-01,-0.0322,-0.0008,0.0144,0.0138,0.018600000000000002,0.0038,0.0031
1994-11-01,-0.047,0.0053,0.0102,-0.0111,0.0088,0.0037,0.015600000000000001
1994-12-01,-0.0951,0.016,-0.0027,0.058899999999999994,0.0017000000000000001,0.0044,0.0012
1995-01-01,-0.12789999999999999,-0.0302,0.009300000000000001,0.0227,0.0204,0.0042,0.060899999999999996
1995-02-01,0.0014000000000000002,0.027000000000000003,-0.0478,0.029500000000000002,0.0496,0.004,-0.0342
1995-03-01,-0.0059,-0.0045000000000000005,-0.0173,0.018500000000000003,0.0003,0.0046,0.0361
1995-04-01,0.0215,-0.025,0.0275,-0.011399999999999999,-0.0128,0.0045000000000000005,-0.0005
1995-05-01,0.0527,-0.028900000000000002,0.0129,0.0128,0.0189,0.0054,0.0189
1995-06-01,0.0006,-0.0040999999999999995,0.0222,0.0066,-0.0008,0.004699999999999999,0.0313
1995-07-01,0.025699999999999997,0.009399999999999999,-0.0018,0.005,-0.015600000000000001,0.0045000000000000005,0.0019
1995-08-01,-0.0286,0.011000000000000001,-0.008,0.0109,0.0064,0.004699999999999999,0.0040999999999999995
1995-09-01,-0.0088,-0.0118,0.025099999999999997,-0.0088,0.019,0.0043,-0.0008
1995-10-01,-0.039599999999999996,-0.0008,-0.0154,0.0089,-0.0048,0.004699999999999999,0.0557
1995-11-01,-0.0154,0.0052,-0.0213,0.0138,-0.0018,0.0042,0.0467
1995-12-01,0.029500000000000002,-0.0021,-0.0207,0.0203,-0.0027,0.0049,0.0129
1996-01-01,0.08449999999999999,0.018000000000000002,-0.0163,0.0055000000000000005,-0.0069,0.0043,-0.0226
1996-02-01,-0.0271,0.0258,-0.0060999999999999995,0.0217,-0.0059,0.0039000000000000003,0.0149
1996-03-01,0.008199999999999999,0.0321,-0.0302,0.0223,-0.008,0.0039000000000000003,0.015700000000000002
1996-04-01,0.0208,0.024,-0.0217,0.0032,0.0032,0.0046,-0.0194
1996-05-01,-0.0177,-0.0373,0.0078000000000000005,-0.0013,0.0101,0.0042,-0.0113
1996-06-01,0.0072,0.0184,-0.0060999999999999995,0.0096,-0.0008,0.004,0.0335
1996-07-01,-0.058600000000000006,0.0286,-0.0062,0.0012,0.006500000000000001,0.0045000000000000005,0.0229
1996-08-01,0.0262,0.008,-0.043899999999999995,0.0155,-0.0017000000000000001,0.0040999999999999995,0.0431
1996-09-01,0.010700000000000001,0.023799999999999998,-0.0189,-0.0026,-0.0049,0.0044,0.0236
1996-10-01,-0.022000000000000002,0.0233,0.0027,0.0194,-0.0147,0.0042,0.0254
1996-11-01,0.0109,-0.0125,0.028399999999999998,-0.0096,0.0001,0.0040999999999999995,-0.0031
1996-12-01,0.002,-0.0246,0.015700000000000002,0.0075,-0.001,0.0046,0.0024
1997-01-01,0.0662,0.0124,0.0451,-0.009000000000000001,0.0143,0.0045000000000000005,0.0166
1997-02-01,0.0478,0.006999999999999999,0.0005,-0.030299999999999997,0.0169,0.0039000000000000003,-0.006500000000000001
1997-03-01,-0.0258,0.025099999999999997,-0.0159,0.0192,0.0005,0.0043,0.0166
1997-04-01,-0.024300000000000002,-0.026000000000000002,0.059000000000000004,-0.008199999999999999,0.0058,0.0043,0.0208
1997-05-01,0.0269,-0.0179,0.0025,-0.004699999999999999,0.0078000000000000005,0.0049,0.030699999999999998
1997-06-01,0.0437,-0.0091,0.030299999999999997,-0.0182,-0.015600000000000001,0.0037,0.0381
1997-07-01,0.0036,0.0022,0.042,0.0132,-0.0385,0.0043,0.0034999999999999996
1997-08-01,-0.1162,0.0196,0.0599,-0.0279,-0.0206,0.0040999999999999995,-0.0013
1997-09-01,0.013000000000000001,-0.0302,0.0379,0.0072,0.0388,0.0044,0.0116
1997-10-01,-0.163,0.0291,0.0109,0.0111,0.0085,0.0042,-0.0013
1997-11-01,-0.0579,-0.0483,0.059800000000000006,0.0074,-0.0018,0.0039000000000000003,0.0801
1997-12-01,-0.0044,-0.0344,0.0281,0.003,-0.0172,0.0048,0.0158
1998-01-01,-0.066,0.003,-0.0418,-0.0011,-0.0116,0.0043,0.0223
1998-02-01,0.1017,-0.0163,-0.029900000000000003,0.0263,-0.0245,0.0039000000000000003,-0.0121
1998-03-01,0.037000000000000005,0.0040999999999999995,0.0455,-0.015,0.0226,0.0039000000000000003,-0.018600000000000002
1998-04-01,0.0034000000000000002,0.0147,-0.0046,-0.0191,-0.001,0.0043,0.0015
1998-05-01,-0.1081,0.06480000000000001,-0.0342,0.0084,-0.0167,0.004,0.0258
1998-06-01,-0.1061,0.019299999999999998,0.0146,0.0054,0.0155,0.0040999999999999995,0.013000000000000001
1998-07-01,0.018500000000000003,-0.0165,0.0074,-0.011399999999999999,-0.0086,0.004,0.0046
1998-08-01,-0.24960000000000002,0.06480000000000001,0.0287,-0.0086,0.0254,0.0043,0.0004
1998-09-01,0.0359,-0.045899999999999996,0.0196,0.009300000000000001,0.009000000000000001,0.0046,-0.0365
1998-10-01,0.0776,-0.06269999999999999,-0.0103,0.021099999999999997,0.0128,0.0032,-0.0466
1998-11-01,0.061200000000000004,0.014199999999999999,0.0022,0.0068000000000000005,-0.0166,0.0031,-0.1082
1998-12-01,-0.021099999999999997,0.0159,-0.0048,-0.0018,-0.0029,0.0038,0.0236
1999-01-01,-0.019,-0.0219,-0.0167,0.0103,0.0342,0.0034999999999999996,-0.0104
1999-02-01,-0.0013,-0.0134,0.0018,-0.0009,0.0126,0.0034999999999999996,0.0034000000000000002
1999-03-01,0.08689999999999999,-0.0105,0.034,0.0161,-0.0028000000000000004,0.0043,-0.0407
1999-04-01,0.1032,-0.0029,0.052000000000000005,-0.0444,0.0208,0.0037,-0.018600000000000002
1999-05-01,0.0084,0.0521,-0.0161,0.0166,0.0088,0.0034000000000000002,0.020499999999999997
1999-06-01,0.10210000000000001,0.020499999999999997,-0.0018,0.013600000000000001,-0.0436,0.004,0.0279
1999-07-01,-0.0177,0.0167,-0.0001,0.0048,0.0653,0.0038,0.030600000000000002
1999-08-01,0.0241,0.0248,0.0203,0.0064,0.0591,0.0039000000000000003,0.0775
1999-09-01,-0.034,0.0147,0.0103,-0.0155,0.023700000000000002,0.0039000000000000003,0.0031
1999-10-01,0.0294,-0.003,0.0012,-0.026000000000000002,0.013000000000000001,0.0039000000000000003,0.0859
1999-11-01,0.0832,-0.020099999999999996,-0.032,0.025,0.0455,0.0036,0.0432
1999-12-01,0.11380000000000001,-0.0789,-0.060599999999999994,0.011399999999999999,-0.0466,0.0044,0.0115
2000-01-01,0.0042,0.0417,0.029300000000000003,-0.0301,-0.0239,0.0040999999999999995,-0.0294
2000-02-01,0.025099999999999997,-0.0043,-0.11539999999999999,0.0803,0.009899999999999999,0.0043,0.0555
2000-03-01,0.0018,0.0049,-0.0084,0.0206,-0.0197,0.004699999999999999,-0.0235
2000-04-01,-0.1133,0.0007000000000000001,0.0368,0.0014000000000000002,-0.013600000000000001,0.0046,-0.0691
2000-05-01,-0.031,-0.0053,0.016,0.0059,0.0282,0.005,0.0039000000000000003
2000-06-01,0.0182,-0.044800000000000006,-0.032,0.0287,0.0118,0.004,0.037200000000000004
2000-07-01,-0.0513,0.0087,0.062,-0.005699999999999999,0.0318,0.0048,-0.040999999999999995
2000-08-01,-0.0048,-0.013999999999999999,-0.016,0.0292,-0.0151,0.005,0.0363
2000-09-01,-0.0975,0.0111,0.0466,-0.0003,0.0366,0.0051,-0.0127
2000-10-01,-0.092,-0.01,0.0273,0.0215,0.0104,0.005600000000000001,-0.0054
2000-11-01,-0.0895,0.0143,0.0146,0.006,0.0319,0.0051,0.013300000000000001
2000-12-01,0.008,-0.0451,0.0426,0.0072,0.028900000000000002,0.005,-0.0070999999999999995
2001-01-01,0.11470000000000001,-0.0374,-0.0036,0.0058,-0.0335,0.0054,-0.08
2001-02-01,-0.069,0.0653,0.0346,-0.017,0.039599999999999996,0.0038,0.043
2001-03-01,-0.0859,0.0369,0.0217,-0.0004,0.009300000000000001,0.0042,0.0329
2001-04-01,0.0354,-0.0371,0.0017000000000000001,0.0375,-0.0060999999999999995,0.0039000000000000003,0.0048
2001-05-01,0.0074,0.0042,0.0317,0.0347,0.01,0.0032,0.0263
2001-06-01,-0.0207,0.0116,0.018600000000000002,0.011000000000000001,0.0181,0.0028000000000000004,0.030299999999999997
2001-07-01,-0.0694,0.0067,-0.0014000000000000002,0.0131,0.006500000000000001,0.003,0.0040999999999999995
2001-08-01,-0.0184,0.0022,0.0546,-0.0091,0.044199999999999996,0.0031,0.0060999999999999995
2001-09-01,-0.14679999999999999,0.008,0.0263,0.0141,0.0223,0.0028000000000000004,0.0682
2001-10-01,0.0508,-0.0036,-0.0259,0.012199999999999999,-0.0421,0.0022,-0.025699999999999997
2001-11-01,0.0966,-0.025699999999999997,-0.006999999999999999,-0.0021,-0.0301,0.0017000000000000001,-0.0825
2001-12-01,0.0809,-0.021099999999999997,-0.0017000000000000001,0.0116,-0.0207,0.0015,-0.0017000000000000001
2002-01-01,0.0294,0.0218,0.039599999999999996,-0.0059,0.022000000000000002,0.0014000000000000002,0.0229
2002-02-01,0.0118,-0.0182,0.0189,0.0083,0.0022,0.0013,0.0449
2002-03-01,0.06480000000000001,0.0182,0.02,-0.0086,-0.015700000000000002,0.0013,-0.008
2002-04-01,0.0013,0.0191,0.0525,-0.0319,0.025,0.0015,0.0022
2002-05-01,-0.0227,0.0129,0.013600000000000001,-0.0036,0.0009,0.0014000000000000002,-0.0017000000000000001
2002-06-01,-0.07490000000000001,0.0005,0.0298,0.015600000000000001,0.0194,0.0013,0.031200000000000002
2002-07-01,-0.0623,0.0154,0.0151,-0.0101,-0.0031,0.0015,0.0169
2002-08-01,0.009899999999999999,-0.0089,-0.0124,0.023799999999999998,-0.0217,0.0014000000000000002,0.0049
2002-09-01,-0.11130000000000001,-0.0127,0.0291,0.0362,0.0024,0.0014000000000000002,0.0436
2002-10-01,0.0594,-0.0165,0.0083,-0.0033,0.0059,0.0014000000000000002,0.011200000000000002
2002-11-01,0.06,-0.0129,0.024900000000000002,0.0088,0.0129,0.0012,-0.0033
2002-12-01,-0.0286,0.005,0.0525,-0.0113,0.005600000000000001,0.0011,0.032799999999999996
2003-01-01,0.0,0.0236,0.037200000000000004,-0.0317,0.0346,0.001,0.0155
2003-02-01,-0.029900000000000003,0.0033,0.0078000000000000005,0.011399999999999999,-0.0046,0.0009,0.0187
2003-03-01,-0.0331,-0.0091,0.0146,0.011899999999999999,0.0147,0.001,0.0255
2003-04-01,0.0922,-0.0182,0.0076,0.004699999999999999,-0.0017000000000000001,0.001,-0.0215
2003-05-01,0.0708,0.004699999999999999,0.0116,-0.016200000000000003,0.0103,0.0009,-0.0265
2003-06-01,0.0588,0.0002,0.0127,-0.0098,-0.0052,0.001,0.0019
2003-07-01,0.050300000000000004,-0.0087,0.0111,0.0231,-0.0177,0.0007000000000000001,0.0102
2003-08-01,0.065,-0.0254,0.0187,0.013600000000000001,0.006999999999999999,0.0007000000000000001,0.02
2003-09-01,0.0161,0.0098,0.0313,-0.0027,0.0097,0.0008,0.009899999999999999
2003-10-01,0.0741,-0.0278,0.0435,-0.006,0.011200000000000002,0.0007000000000000001,0.0404
2003-11-01,0.0115,0.01,0.0169,-0.0134,0.0005,0.0007000000000000001,0.0069
2003-12-01,0.07339999999999999,-0.013500000000000002,0.038900000000000004,-0.004699999999999999,0.0215,0.0008,0.0106
2004-01-01,0.0356,0.0076,0.0088,0.0034000000000000002,-0.0074,0.0007000000000000001,0.0034999999999999996
2004-02-01,0.045700000000000005,-0.0051,0.0333,-0.0048,0.0046,0.0006,0.0101
2004-03-01,0.0159,-0.0033,0.0026,0.0067,-0.0079,0.0009,0.0217
2004-04-01,-0.0694,0.0327,-0.004699999999999999,0.0089,-0.0092,0.0008,-0.0209
2004-05-01,-0.020099999999999996,-0.0118,-0.0027,-0.0001,0.013300000000000001,0.0006,-0.0046
2004-06-01,0.0049,-0.025,0.021,0.002,-0.0095,0.0008,0.0058
2004-07-01,-0.019299999999999998,-0.0085,0.051,-0.0058,0.0175,0.001,0.022000000000000002
2004-08-01,0.0403,-0.0031,-0.0018,0.005,-0.0029,0.0011,-0.0043
2004-09-01,0.0584,-0.0062,0.034,-0.0038,0.0025,0.0011,0.0333
2004-10-01,0.027999999999999997,-0.005,0.0105,-0.0017000000000000001,-0.0038,0.0011,0.0176
2004-11-01,0.0842,0.0045000000000000005,0.019299999999999998,0.0031,-0.0046,0.0015,0.0363
2004-12-01,0.0542,0.0113,0.0091,-0.0053,0.0034999999999999996,0.0016,0.0231
2005-01-01,0.0067,0.039,-0.0152,-0.0073,-0.0049,0.0016,0.0088
2005-02-01,0.08449999999999999,-0.0036,0.031400000000000004,-0.002,-0.0092,0.0016,0.012
2005-03-01,-0.060700000000000004,0.0154,-0.008100000000000001,0.0086,-0.009000000000000001,0.0021,-0.0032
2005-04-01,-0.0279,0.0038,0.0131,0.0058,-0.0048,0.0021,0.0297
2005-05-01,0.031200000000000002,-0.0078000000000000005,-0.0149,0.0023,-0.0053,0.0024,0.0019
2005-06-01,0.0347,0.0033,0.016,-0.006999999999999999,0.0040999999999999995,0.0023,0.018000000000000002
2005-07-01,0.0645,-0.0026,0.0083,0.0064,0.020099999999999996,0.0024,0.026000000000000002
2005-08-01,0.0070999999999999995,-0.0207,0.02,-0.0148,-0.0067,0.003,0.038900000000000004
2005-09-01,0.08410000000000001,-0.030699999999999998,0.0181,-0.0215,-0.0007000000000000001,0.0029,0.0101
2005-10-01,-0.060899999999999996,0.026699999999999998,-0.0022,-0.012,-0.0005,0.0027,0.0021
2005-11-01,0.07519999999999999,0.0028000000000000004,0.011000000000000001,-0.022000000000000002,0.0027,0.0031,0.016399999999999998
2005-12-01,0.0594,-0.0058,0.0013,0.0060999999999999995,0.009000000000000001,0.0032,-0.0131
2006-01-01,0.0993,-0.018799999999999997,0.005,-0.0171,0.0059,0.0034999999999999996,-0.0037
2006-02-01,0.0016,0.0166,0.0231,-0.0204,0.009300000000000001,0.0034000000000000002,-0.015600000000000001
2006-03-01,0.0074,0.0163,0.0004,0.013600000000000001,-0.0176,0.0037,0.0126
2006-04-01,0.0721,-0.0034000000000000002,0.0287,-0.0192,0.0083,0.0036,0.0176
2006-05-01,-0.10310000000000001,0.0202,-0.009000000000000001,0.0132,0.011699999999999999,0.0043,-0.0121
2006-06-01,-0.0144,-0.049800000000000004,-0.0006,-0.0087,0.0049,0.004,0.0014000000000000002
2006-07-01,0.0087,-0.0087,0.0048,0.0132,-0.0039000000000000003,0.004,0.009399999999999999
2006-08-01,0.026000000000000002,0.0042,-0.013600000000000001,-0.0089,-0.0139,0.0042,0.0023
2006-09-01,0.006500000000000001,0.0129,0.0033,0.0046,0.0063,0.0040999999999999995,-0.009399999999999999
2006-10-01,0.0425,0.0085,0.0213,0.0079,-0.0029,0.0040999999999999995,0.0126
2006-11-01,0.0722,0.0089,0.0248,-0.0288,0.013000000000000001,0.0042,0.0173
2006-12-01,0.042300000000000004,-0.0042,0.022799999999999997,-0.0049,0.0091,0.004,0.0091
2007-01-01,-0.011699999999999999,0.0388,-0.024300000000000002,0.0037,-0.0003,0.0044,0.0159
2007-02-01,-0.0015,0.0356,0.0209,-0.0092,0.0128,0.0038,0.024700000000000003
2007-03-01,0.038900000000000004,0.0108,0.018000000000000002,-0.0013,0.004,0.0043,0.024900000000000002
2007-04-01,0.045899999999999996,0.0139,0.0256,0.0040999999999999995,-0.0060999999999999995,0.0044,0.03
2007-05-01,0.051699999999999996,0.037599999999999995,0.0132,0.0076,-0.0147,0.0040999999999999995,0.0296
2007-06-01,0.042800000000000005,-0.0019,0.0069,-0.0054,0.0067,0.004,-0.0005
2007-07-01,0.0556,0.0013,0.018000000000000002,-0.021,0.0216,0.004,0.0315
2007-08-01,-0.0339,-0.0417,0.0008,0.0053,0.029900000000000003,0.0042,0.0059
2007-09-01,0.08929999999999999,-0.0359,0.0126,0.0304,-0.0236,0.0032,0.0125
2007-10-01,0.0956,-0.0695,-0.004699999999999999,-0.0016,-0.0052,0.0032,0.029900000000000003
2007-11-01,-0.0707,0.0024,0.0169,0.005600000000000001,0.0184,0.0034000000000000002,-0.022099999999999998
2007-12-01,0.009899999999999999,0.0092,0.016,0.015,0.0078000000000000005,0.0027,-0.0163
2008-01-01,-0.12390000000000001,-0.0034000000000000002,0.0208,-0.0129,0.0375,0.0021,-0.009399999999999999
2008-02-01,0.0684,-0.009899999999999999,0.0113,-0.0137,-0.0087,0.0013,0.0362
2008-03-01,-0.049100000000000005,-0.0053,0.002,0.0129,0.0216,0.0017000000000000001,-0.02
2008-04-01,0.0699,-0.019799999999999998,0.0018,0.0199,-0.010700000000000001,0.0018,0.016
2008-05-01,0.0182,-0.013500000000000002,0.011399999999999999,-0.0055000000000000005,0.0046,0.0018,0.0163
2008-06-01,-0.096,0.0104,-0.0045000000000000005,0.0022,0.0141,0.0017000000000000001,0.026699999999999998
2008-07-01,-0.0421,0.0161,-0.008199999999999999,0.006999999999999999,-0.0005,0.0015,-0.026699999999999998
2008-08-01,-0.0817,-0.0011,-0.012199999999999999,0.0159,0.0123,0.0013,-0.0045000000000000005
2008-09-01,-0.1807,-0.0227,0.017,0.0168,0.0319,0.0015,0.0277
2008-10-01,-0.2731,0.0011,-0.0067,0.03,0.0632,0.0008,0.0395
2008-11-01,-0.0784,-0.0204,0.0152,-0.0182,0.0617,0.0003,0.0067
2008-12-01,0.0741,-0.0096,0.0025,-0.0239,0.0031,0.0,-0.0779
2009-01-01,-0.0641,0.015300000000000001,-0.008,0.0083,0.0124,0.0,-0.0248
2009-02-01,-0.0507,0.0134,-0.0102,0.0033,0.0121,0.0001,0.026699999999999998
2009-03-01,0.13720000000000002,-0.0264,0.0131,-0.005699999999999999,-0.0182,0.0002,-0.0392
2009-04-01,0.1698,0.0169,0.0034000000000000002,-0.0152,-0.0622,0.0001,-0.1439
2009-05-01,0.17980000000000002,-0.0036,0.0292,-0.037000000000000005,-0.0318,0.0,-0.1484
2009-06-01,-0.0141,0.011000000000000001,0.0040999999999999995,-0.0038,-0.0015,0.0001,0.001
2009-07-01,0.1109,-0.0025,0.0356,-0.0059,-0.0171,0.0001,-0.0026
2009-08-01,0.0002,0.0305,0.021,0.0106,-0.0022,0.0001,-0.018500000000000003
2009-09-01,0.094,-0.0036,0.0296,-0.015,-0.006500000000000001,0.0001,-0.004
2009-10-01,-0.0025,0.012199999999999999,0.0042,0.0088,0.0096,0.0,-0.006
2009-11-01,0.04190000000000001,0.0058,-0.0009,0.003,-0.0176,0.0,0.0206
2009-12-01,0.0463,0.0212,0.023399999999999997,0.0053,-0.0053,0.0001,0.023799999999999998
2010-01-01,-0.0455,0.022000000000000002,-0.0016,-0.0001,0.022799999999999997,0.0,-0.0276
2010-02-01,0.0066,0.022400000000000003,-0.0053,0.0087,-0.0123,0.0,0.0216
2010-03-01,0.08109999999999999,-0.0044,0.0329,0.0006,-0.0007000000000000001,0.0001,0.0168
2010-04-01,0.0151,0.0194,0.0066,0.016,0.0154,0.0001,0.0218
2010-05-01,-0.0888,-0.014499999999999999,-0.0203,0.009399999999999999,0.0039000000000000003,0.0001,-0.009000000000000001
2010-06-01,-0.0023,0.0116,-0.013999999999999999,0.0013,0.0042,0.0001,0.0021
2010-07-01,0.0814,-0.0158,0.0079,-0.0038,0.0241,0.0001,0.0147
2010-08-01,-0.014499999999999999,0.013500000000000002,-0.0039000000000000003,0.0115,0.0067,0.0001,0.023
2010-09-01,0.1121,-0.0077,0.0017000000000000001,0.0015,0.0063,0.0001,0.024300000000000002
2010-10-01,0.0298,0.0191,0.0012,0.012199999999999999,-0.010700000000000001,0.0001,0.0159
2010-11-01,-0.022799999999999997,-0.0011,-0.0059,0.018799999999999997,0.0060999999999999995,0.0001,0.0192
2010-12-01,0.0724,-0.0174,0.0262,-0.0192,0.017,0.0001,-0.0115
2011-01-01,-0.023799999999999998,0.002,0.0204,0.0077,-0.0018,0.0001,0.0084
2011-02-01,-0.017,-0.0137,-0.0034999999999999996,0.0015,-0.0060999999999999995,0.0001,0.0051
2011-03-01,0.055,-0.0245,0.0063,0.006,-0.0012,0.0001,0.0337
2011-04-01,0.0373,0.005600000000000001,-0.0007000000000000001,0.0187,0.0036,0.0,0.043
2011-05-01,-0.025699999999999997,0.0,-0.0104,0.0207,0.0098,0.0,0.014199999999999999
2011-06-01,-0.014499999999999999,-0.0043,-0.0005,0.0077,0.0028000000000000004,0.0,0.0096
2011-07-01,0.0034999999999999996,0.014199999999999999,0.0031,-0.001,0.0042,0.0,0.0217
2011-08-01,-0.0908,-0.008,-0.0178,0.0183,0.0197,0.0001,0.02
2011-09-01,-0.1482,-0.0048,-0.022099999999999998,0.026600000000000002,0.0379,0.0,0.001
2011-10-01,0.1215,-0.0285,-0.0021,-0.01,-0.0254,0.0,-0.029500000000000002
2011-11-01,-0.0636,0.0007000000000000001,0.0026,0.0202,0.0064,0.0,0.038
2011-12-01,-0.0128,0.0043,0.0036,-0.0076,0.023799999999999998,0.0,0.0126
2012-01-01,0.1115,-0.0192,0.023799999999999998,-0.006999999999999999,-0.0183,0.0,-0.0767
2012-02-01,0.0633,0.0203,-0.0011,0.0049,-0.0086,0.0,-0.023
2012-03-01,-0.0292,0.0044,-0.016,0.0218,-0.0029,0.0,0.0524
2012-04-01,-0.0161,-0.004,-0.0029,0.024,0.0171,0.0,0.0432
